0.9529933731144895, 0.7786203805010061
1.1815892149500935, 0.9949710824229552
1.4541279921525323, 1.2984290960392662
1.8297928523592835, 1.7292475495257678
2.2518426647696197, 2.2566538588147536
2.573285084910447, 2.6579821272615742
3.0971400462972496, 3.398824081230657
3.9265212786943646, 4.386513557389103
4.6221029673476695, 5.327087132576749
5.481195665579019, 6.673632632404028
6.452404172018084, 7.9374776697080165
7.5392353355746895, 9.641083087130328
8.941125346465473, 11.58505535753635
10.60333468629188, 14.214137264147036
12.668309947473972, 17.436925501613956
15.023930428828585, 20.952806378267862
18.491752331263594, 25.156462112446878
23.271327118860906, 31.473002913431984
28.42893150701353, 39.40204283679062
34.99089422441763, 47.307075714917985
39.6911400823935, 54.58032167955679
47.77445137813472, 66.94413174928138
59.67580281591258, 85.5311320087246
75.0977207544181, 109.26043921885429
96.6346803964858, 139.5027310598568
122.51448104020517, 178.1756891536187
156.47795512526682, 232.32251681093243
198.38442459526888, 296.72698322249994
249.65257972715196, 379.04935610660345
326.05747788111546, 483.8041192218962
425.8313925211145, 630.5121563205643
539.8917383307826, 788.6950180816507
737.2098676197033, 1048.4438964540057
645.0777853307009, 928.0220527068874
887.4062197927117, 1233.449604512145
372.6197926144537, 552.3082277563578
291.7281158206668, 437.03257828865964
230.10384564864515, 342.1748417138673
180.15384791612524, 267.9509631225925
142.09838190359534, 209.79231972265652
106.4135775513939, 154.4843282378964
89.06482861577074, 128.58346529380182
81.4804716563811, 118.53879993825602
69.73217329005712, 99.64770964412679
64.74889285986032, 91.83257288682623
53.79355079013639, 74.872154404753
51.07313698526065, 70.41755000435074
43.70766474242519, 60.44185848990136
131.9413672546709, 195.36378833563933
168.52382758749008, 249.4806235116401
213.65631049928066, 318.64166161441017
270.87575489861223, 406.9755281482012
351.1577981835246, 519.5353208884427
468.9389440205517, 683.8251651035907
505.0384617303721, 734.328858454266
594.5258071998436, 873.395231242038
811.8387298699968, 1137.0951589234708
689.6069233469602, 986.3970077688058
398.34140100066134, 587.0498245552309
149.67229152303202, 218.46350650048055
113.7572991359453, 165.9216012692052
